lon,lat,temp_noon_K,temp_midnight_K,temp_diff_K
30.25,29.25,378.6799,98.8544,279.8255
30.25,29.75,381.3288,99.6158,281.7130
30.25,30.25,372.2357,99.2504,272.9853
30.25,30.75,369.1310,102.1008,267.0302
30.25,31.25,372.9212,100.4225,272.4987
30.25,31.75,372.7589,99.1929,273.5660
30.25,32.25,372.4832,98.2163,274.2669
30.25,32.75,371.0941,98.5633,272.5308
30.25,33.25,375.9920,99.5447,276.4473
30.25,33.75,368.3647,97.8869,270.4778
30.25,34.25,369.2800,102.0387,267.2413
30.25,34.75,369.6604,97.4276,272.2328
30.25,35.25,371.0385,97.7006,273.3379
30.25,35.75,369.7171,97.0834,272.6337
30.25,36.25,370.1339,97.2789,272.8550
30.25,36.75,367.6861,98.0593,269.6268
30.25,37.25,366.3481,97.3793,268.9688
30.25,37.75,365.9501,97.5939,268.3562
30.25,38.25,364.8669,97.0137,267.8532
30.25,38.75,364.7982,97.6488,267.1494
30.25,39.25,363.2081,97.2016,266.0065
30.25,39.75,363.8439,97.8554,265.9885
30.25,40.25,362.9547,98.4012,264.5535
30.25,40.75,362.5987,96.8523,265.7464
30.25,41.25,364.1513,96.4340,267.7173
30.25,41.75,358.4563,98.4927,259.9636
30.25,42.25,354.6980,94.5586,260.1394
30.25,42.75,359.8584,97.1204,262.7380
30.25,43.25,354.3162,95.0962,259.2200
30.25,43.75,-nan,94.7013,-nan
30.25,44.25,-nan,94.4307,-nan
30.25,44.75,-nan,94.3245,-nan
30.25,45.25,-nan,93.6114,-nan
30.25,45.75,-nan,94.0927,-nan
30.25,46.25,353.3683,93.1931,260.1752
30.25,46.75,352.5852,92.5226,260.0626
30.25,47.25,350.1687,92.9428,257.2259
30.25,47.75,350.1337,92.8569,257.2768
30.25,48.25,349.5890,93.4870,256.1020
30.25,48.75,349.1497,92.2076,256.9421
30.25,49.25,347.5773,91.6839,255.8934
30.25,49.75,345.0888,93.6696,251.4192
30.25,50.25,344.1317,92.2375,251.8942
30.25,50.75,343.4233,92.8181,250.6052
30.25,51.25,344.9572,96.8008,248.1564
30.25,51.75,343.7774,94.4604,249.3170
30.25,52.25,342.6087,92.3800,250.2287
30.25,52.75,340.4306,92.6065,247.8241
30.25,53.25,339.4736,93.9505,245.5231
30.25,53.75,338.8307,93.1435,245.6872
30.25,54.25,337.7015,91.3519,246.3496
30.25,54.75,336.1480,92.0075,244.1405
30.25,55.25,333.8351,90.7399,243.0952
30.25,55.75,332.2551,94.1417,238.1134
30.25,56.25,332.3192,92.6770,239.6422
30.25,56.75,328.8278,91.3229,237.5049
30.25,57.25,321.5493,92.4693,229.0800
30.25,57.75,327.8306,93.3045,234.5261
30.25,58.25,323.3690,91.5664,231.8026
30.25,58.75,321.2397,90.3903,230.8494
30.25,59.25,318.4616,93.1888,225.2728
30.25,59.75,317.7134,89.2951,228.4183
30.25,60.25,316.3216,89.1698,227.1518
30.25,60.75,315.9066,89.6364,226.2702
30.25,61.25,314.7917,88.5224,226.2693
30.25,61.75,314.0015,88.2189,225.7826
30.25,62.25,313.4321,88.4760,224.9561
30.25,62.75,311.9127,87.2828,224.6299
30.25,63.25,308.1226,86.6913,221.4313
30.25,63.75,307.9311,86.6671,221.2640
30.25,64.25,308.8988,86.5880,222.3108
30.25,64.75,307.0262,88.8484,218.1778
30.25,65.25,295.6257,84.6647,210.9610
30.25,65.75,307.3047,86.0411,221.2636
30.25,66.25,293.6535,84.9781,208.6754
30.25,66.75,297.9187,85.5704,212.3483
30.25,67.25,289.8737,83.5866,206.2871
30.25,67.75,293.8619,85.1455,208.7164
30.25,68.25,291.2790,82.9389,208.3401
30.25,68.75,286.3483,83.6291,202.7192
30.25,69.25,288.8285,83.7154,205.1131
30.25,69.75,290.4158,83.1579,207.2579
30.25,70.25,285.8415,81.6358,204.2057
30.25,70.75,288.2731,82.1088,206.1643
30.25,71.25,278.7689,81.9648,196.8041
30.25,71.75,279.8686,82.6276,197.2410
30.25,72.25,282.3214,82.5448,199.7766
30.25,72.75,273.5313,80.1925,193.3388
30.25,73.25,267.3755,79.3522,188.0233
30.25,73.75,267.9803,78.4642,189.5161
30.25,74.25,269.9615,79.1027,190.8588
30.25,74.75,274.8063,80.1979,194.6084
30.25,75.25,247.9506,74.3338,173.6168
30.25,75.75,261.2906,77.2514,184.0392
30.25,76.25,262.4462,78.4244,184.0218
30.25,76.75,263.2451,78.3215,184.9236
30.25,77.25,252.3040,79.6134,172.6906
30.25,77.75,232.8610,72.3395,160.5215
30.25,78.25,242.0883,72.8005,169.2878
30.25,78.75,245.7906,71.3175,174.4731
30.25,79.25,267.0922,75.7848,191.3074
30.25,79.75,235.8336,70.5663,165.2673
30.25,80.25,253.9536,76.6358,177.3178
30.25,80.75,225.4789,71.0820,154.3969
30.25,81.25,235.7235,72.1886,163.5349
30.25,81.75,251.0003,73.2020,177.7983
30.25,82.25,212.4502,63.8824,148.5678
30.25,82.75,164.9782,56.3093,108.6689
30.25,83.25,212.3795,69.1162,143.2633
30.25,83.75,213.3274,65.8052,147.5222
30.25,84.25,181.7054,55.6055,126.0999
30.25,84.75,200.5175,63.0736,137.4439
30.25,85.25,211.6045,65.4461,146.1584
30.25,85.75,231.4474,75.7942,155.6532
30.25,86.25,122.6320,61.4914,61.1406
30.25,86.75,145.3410,58.7539,86.5871
30.25,87.25,143.6204,67.3306,76.2898
30.25,87.75,72.9058,44.7254,28.1804
30.25,88.25,108.5047,42.0355,66.4692
30.25,88.75,114.5346,44.2512,70.2834
30.25,89.25,140.4265,47.7858,92.6407
30.25,89.75,185.9788,59.6289,126.3499
30.75,-89.75,138.4819,70.5206,67.9613
30.75,-89.25,81.4215,55.4034,26.0181
30.75,-88.75,138.7641,66.6510,72.1131
30.75,-88.25,53.9913,39.7268,14.2645
30.75,-87.75,49.3563,40.9864,8.3699
30.75,-87.25,43.4532,58.9767,-15.5235
30.75,-86.75,39.1238,66.3265,-27.2027
30.75,-86.25,42.3329,66.8933,-24.5604
30.75,-85.75,65.8777,190.3797,-124.5020
30.75,-85.25,224.6886,104.5188,120.1698
30.75,-84.75,193.3775,64.1826,129.1949
30.75,-84.25,219.7894,69.4374,150.3520
30.75,-83.75,256.7538,76.8297,179.9241
30.75,-83.25,270.3882,80.1242,190.2640
30.75,-82.75,137.9401,64.1308,73.8093
30.75,-82.25,147.8413,69.1730,78.6683
30.75,-81.75,236.2128,74.9400,161.2728
30.75,-81.25,214.4702,69.4380,145.0322
30.75,-80.75,194.0438,64.9797,129.0641
30.75,-80.25,259.3573,74.8937,184.4636
30.75,-79.75,215.4223,68.9422,146.4801
30.75,-79.25,257.1953,79.5994,177.5959
30.75,-78.75,241.5967,76.0365,165.5602
30.75,-78.25,247.2451,77.6078,169.6373
30.75,-77.75,233.3005,71.9493,161.3512
30.75,-77.25,244.1585,76.0800,168.0785
30.75,-76.75,258.3670,85.6986,172.6684
30.75,-76.25,243.7554,74.6128,169.1426
30.75,-75.75,244.3344,77.8285,166.5059
30.75,-75.25,245.8326,77.0978,168.7348
30.75,-74.75,257.1050,77.4961,179.6089
30.75,-74.25,250.1172,76.9088,173.2084
30.75,-73.75,261.5568,80.8051,180.7517
30.75,-73.25,283.2923,82.7827,200.5096
30.75,-72.75,287.1129,83.3027,203.8102
30.75,-72.25,268.9020,78.4293,190.4727
30.75,-71.75,288.4317,83.5140,204.9177
30.75,-71.25,283.8577,81.4587,202.3990
30.75,-70.75,285.5711,81.6827,203.8884
30.75,-70.25,284.6443,81.2867,203.3576
30.75,-69.75,291.1579,82.8354,208.3225
30.75,-69.25,283.7269,81.8202,201.9067
30.75,-68.75,283.5244,81.1413,202.3831
30.75,-68.25,287.8612,81.2390,206.6222
30.75,-67.75,292.4005,84.3270,208.0735
30.75,-67.25,294.4199,83.3192,211.1007
30.75,-66.75,294.8866,84.9411,209.9455
30.75,-66.25,299.7162,86.1051,213.6111
30.75,-65.75,300.1524,85.9036,214.2488
30.75,-65.25,295.0123,84.6199,210.3924
30.75,-64.75,331.4214,90.8948,240.5266
30.75,-64.25,311.3711,88.0894,223.2817
30.75,-63.75,304.1758,87.0526,217.1232
30.75,-63.25,306.4156,85.7612,220.6544
30.75,-62.75,286.0962,80.9806,205.1156
30.75,-62.25,310.8930,87.8551,223.0379
30.75,-61.75,324.8601,90.6330,234.2271
30.75,-61.25,317.3652,88.9376,228.4276
30.75,-60.75,316.5022,88.7937,227.7085
30.75,-60.25,315.2730,88.8538,226.4192
30.75,-59.75,318.7564,88.7469,230.0095
30.75,-59.25,314.4756,90.2518,224.2238
30.75,-58.75,323.7237,88.3721,235.3516
30.75,-58.25,319.9735,89.8837,230.0898
30.75,-57.75,322.1764,89.8213,232.3551
30.75,-57.25,319.0420,89.6152,229.4268
30.75,-56.75,324.4583,88.9986,235.4597
30.75,-56.25,327.6979,91.6061,236.0918
30.75,-55.75,336.1420,93.2059,242.9361
30.75,-55.25,334.1439,91.7318,242.4121
30.75,-54.75,324.3485,90.0392,234.3093
30.75,-54.25,312.7023,88.4660,224.2363
30.75,-53.75,320.3917,89.0515,231.3402
30.75,-53.25,336.1106,92.4169,243.6937
30.75,-52.75,335.5235,92.4812,243.0423
30.75,-52.25,323.3919,91.1978,232.1941
30.75,-51.75,349.3398,95.7715,253.5683
30.75,-51.25,342.1611,94.6802,247.4809
30.75,-50.75,337.9745,93.3851,244.5894
30.75,-50.25,337.9943,94.1721,243.8222
30.75,-49.75,321.2208,88.7786,232.4422
30.75,-49.25,332.7760,92.0447,240.7313
30.75,-48.75,345.8211,95.2758,250.5453
30.75,-48.25,342.3108,95.4310,246.8798
30.75,-47.75,337.3363,93.9414,243.3949
30.75,-47.25,355.7631,95.3930,260.3701
30.75,-46.75,331.6494,93.5510,238.0984
30.75,-46.25,347.4724,95.8905,251.5819
30.75,-45.75,346.9586,96.1526,250.8060
30.75,-45.25,346.8857,95.2659,251.6198
30.75,-44.75,348.2308,95.7470,252.4838
30.75,-44.25,353.6683,95.8778,257.7905
30.75,-43.75,350.2080,95.5059,254.7021
30.75,-43.25,351.4192,95.2934,256.1258
30.75,-42.75,352.9321,95.8112,257.1209
30.75,-42.25,354.6846,95.2063,259.4783
30.75,-41.75,352.6957,95.9928,256.7029
30.75,-41.25,355.3113,96.6745,258.6368
30.75,-40.75,356.5562,95.9976,260.5586
30.75,-40.25,357.0780,96.5733,260.5047
30.75,-39.75,356.9982,97.7452,259.2530
30.75,-39.25,356.2598,98.0650,258.1948
30.75,-38.75,358.7980,97.4402,261.3578
30.75,-38.25,354.8358,96.3750,258.4608
30.75,-37.75,359.4229,97.3066,262.1163
30.75,-37.25,358.0898,97.3185,260.7713
30.75,-36.75,363.5622,97.3312,266.2310
30.75,-36.25,360.7885,97.2838,263.5047
30.75,-35.75,371.3041,98.4352,272.8689
30.75,-35.25,369.6056,97.5307,272.0749
30.75,-34.75,364.9866,97.1646,267.8220
30.75,-34.25,367.0225,97.7774,269.2451
30.75,-33.75,362.6270,96.5424,266.0846
30.75,-33.25,365.3071,97.6449,267.6622
30.75,-32.75,366.1370,98.2482,267.8888
30.75,-32.25,370.4482,97.9503,272.4979
30.75,-31.75,368.4359,97.9950,270.4409
30.75,-31.25,368.0497,97.8930,270.1567
30.75,-30.75,370.4323,98.0874,272.3449
30.75,-30.25,374.9631,97.6283,277.3348
30.75,-29.75,373.2436,97.6527,275.5909
30.75,-29.25,371.2413,98.2040,273.0373
30.75,-28.75,373.1881,99.2944,273.8937
30.75,-28.25,372.3555,99.0103,273.3452
30.75,-27.75,375.2683,98.9416,276.3267
30.75,-27.25,369.8536,97.9957,271.8579
30.75,-26.75,373.1284,98.7711,274.3573
30.75,-26.25,377.0454,99.0073,278.0381
30.75,-25.75,376.1604,98.8473,277.3131
30.75,-25.25,377.3207,98.9310,278.3897
30.75,-24.75,376.9739,99.5647,277.4092
30.75,-24.25,378.7934,99.1006,279.6928
30.75,-23.75,378.1585,99.3966,278.7619
30.75,-23.25,378.9803,99.4035,279.5768
30.75,-22.75,378.6274,99.2800,279.3474
30.75,-22.25,380.2573,100.2934,279.9639
30.75,-21.75,379.2064,99.6279,279.5785
30.75,-21.25,381.0045,100.2611,280.7434
30.75,-20.75,380.0368,101.0564,278.9804
30.75,-20.25,380.8730,102.3804,278.4926
30.75,-19.75,381.7930,100.3712,281.4218
30.75,-19.25,383.2631,100.1891,283.0740
30.75,-18.75,383.3098,100.3107,282.9991
30.75,-18.25,384.9990,100.3658,284.6332
30.75,-17.75,385.1189,101.0859,284.0330
30.75,-17.25,385.0063,100.9912,284.0151
30.75,-16.75,386.1305,100.5743,285.5562
30.75,-16.25,386.5067,100.0035,286.5032
30.75,-15.75,387.2082,100.1403,287.0679
30.75,-15.25,387.3041,100.3611,286.9430
30.75,-14.75,387.3127,100.1180,287.1947
30.75,-14.25,387.2572,100.2043,287.0529
30.75,-13.75,386.8132,100.1370,286.6762
30.75,-13.25,386.6870,100.1896,286.4974
30.75,-12.75,387.3132,100.0004,287.3128
30.75,-12.25,386.8687,100.2217,286.6470
30.75,-11.75,386.9993,100.1173,286.8820
30.75,-11.25,387.0016,100.1500,286.8516
30.75,-10.75,386.7457,100.3057,286.4400
30.75,-10.25,388.6936,100.3411,288.3525
30.75,-9.75,389.3363,100.4369,288.8994
30.75,-9.25,389.1901,100.5207,288.6694
30.75,-8.75,389.2155,100.7459,288.4696
30.75,-8.25,389.0359,100.5892,288.4467
30.75,-7.75,389.6324,100.5831,289.0493
30.75,-7.25,390.1098,100.9663,289.1435
30.75,-6.75,389.9540,102.6224,287.3316
30.75,-6.25,389.9534,101.7627,288.1907
30.75,-5.75,389.9157,101.6541,288.2616
30.75,-5.25,389.7853,101.8604,287.9249
30.75,-4.75,390.7638,101.7717,288.9921
30.75,-4.25,391.0853,101.5677,289.5176
30.75,-3.75,390.9850,101.7655,289.2195
30.75,-3.25,389.3631,101.3319,288.0312
30.75,-2.75,389.5736,102.1806,287.3930
30.75,-2.25,388.3251,101.9109,286.4142
30.75,-1.75,390.5703,102.9766,287.5937
30.75,-1.25,392.8725,102.1182,290.7543
30.75,-0.75,393.1886,102.5689,290.6197
30.75,-0.25,393.5492,102.7760,290.7732
30.75,0.25,393.3978,102.0403,291.3575
30.75,0.75,394.0961,102.6716,291.4245
30.75,1.25,394.1483,101.9602,292.1881
30.75,1.75,393.9309,101.3606,292.5703
30.75,2.25,393.8859,101.0652,292.8207
30.75,2.75,393.5572,101.4704,292.0868
30.75,3.25,393.7676,101.9420,291.8256
30.75,3.75,393.7723,102.0525,291.7198
30.75,4.25,393.7053,103.3324,290.3729
30.75,4.75,393.7975,103.4293,290.3682
30.75,5.25,393.8714,102.0790,291.7924
30.75,5.75,393.3289,102.5916,290.7373
30.75,6.25,393.6157,101.9972,291.6185
30.75,6.75,393.4025,102.5835,290.8190
30.75,7.25,393.4318,102.7418,290.6900
30.75,7.75,393.5397,101.2911,292.2486
30.75,8.25,393.3404,101.0606,292.2798
30.75,8.75,393.2502,101.8841,291.3661
30.75,9.25,393.1929,100.8718,292.3211
30.75,9.75,392.7563,104.3659,288.3904
30.75,10.25,392.9005,100.7158,292.1847
30.75,10.75,391.0696,101.0338,290.0358
30.75,11.25,390.4868,102.5148,287.9720
30.75,11.75,390.1009,102.8013,287.2996
30.75,12.25,389.8495,102.5455,287.3040
30.75,12.75,389.5518,100.8615,288.6903
30.75,13.25,388.9018,100.8904,288.0114
30.75,13.75,388.9379,102.4687,286.4692
30.75,14.25,388.1416,101.8405,286.3011
30.75,14.75,387.5474,101.6126,285.9348
30.75,15.25,387.7919,102.6900,285.1019
30.75,15.75,387.3088,104.0606,283.2482
30.75,16.25,386.5514,101.8386,284.7128
30.75,16.75,385.2728,102.7065,282.5663
30.75,17.25,384.3161,101.7783,282.5378
30.75,17.75,384.6574,100.5348,284.1226
30.75,18.25,382.8927,100.4043,282.4884
30.75,18.75,384.4705,101.6208,282.8497
30.75,19.25,381.1310,101.0745,280.0565
30.75,19.75,382.1549,101.6574,280.4975
30.75,20.25,384.0278,104.4448,279.5830
30.75,20.75,378.4290,101.2642,277.1648
30.75,21.25,379.7752,101.4650,278.3102
30.75,21.75,378.0174,102.0967,275.9207
30.75,22.25,379.2940,101.5393,277.7547
30.75,22.75,381.7419,100.6910,281.0509
30.75,23.25,383.5256,100.2669,283.2587
30.75,23.75,-nan,99.9558,-nan
30.75,24.25,-nan,100.4243,-nan
30.75,24.75,374.0384,102.1945,271.8439
30.75,25.25,375.6492,100.7134,274.9358
30.75,25.75,-nan,99.6300,-nan
30.75,26.25,-nan,100.0566,-nan
30.75,26.75,-nan,100.7149,-nan
30.75,27.25,380.3028,100.1064,280.1964
30.75,27.75,383.0816,99.3138,283.7678
30.75,28.25,377.9896,98.5015,279.4881
30.75,28.75,381.0064,98.4072,282.5992
30.75,29.25,-nan,99.3598,-nan
30.75,29.75,-nan,97.6481,-nan
30.75,30.25,-nan,100.7323,-nan
30.75,30.75,-nan,99.6480,-nan
30.75,31.25,-nan,103.2828,-nan
30.75,31.75,-nan,101.0301,-nan
30.75,32.25,-nan,98.9310,-nan
30.75,32.75,-nan,98.2076,-nan
30.75,33.25,-nan,102.7857,-nan
30.75,33.75,-nan,96.7941,-nan
30.75,34.25,-nan,98.5129,-nan
30.75,34.75,-nan,97.4634,-nan
30.75,35.25,-nan,104.6524,-nan
30.75,35.75,-nan,100.7801,-nan
30.75,36.25,-nan,97.0179,-nan
30.75,36.75,-nan,96.9335,-nan
30.75,37.25,-nan,96.9764,-nan
30.75,37.75,361.9247,96.8347,265.0900
30.75,38.25,360.4996,96.5720,263.9276
30.75,38.75,359.4865,97.1654,262.3211
30.75,39.25,358.4630,97.7234,260.7396
30.75,39.75,358.0270,97.5416,260.4854
30.75,40.25,358.2976,98.6400,259.6576
30.75,40.75,357.6754,96.3044,261.3710
30.75,41.25,360.1592,97.7295,262.4297
30.75,41.75,352.7454,95.8104,256.9350
30.75,42.25,351.1805,96.2503,254.9302
30.75,42.75,354.8991,96.6121,258.2870
30.75,43.25,350.6569,95.3182,255.3387
30.75,43.75,352.2899,97.0158,255.2741
30.75,44.25,350.2329,95.3890,254.8439
30.75,44.75,350.5714,97.5284,253.0430
30.75,45.25,350.2214,94.8681,255.3533
30.75,45.75,349.4788,94.2717,255.2071
30.75,46.25,347.2719,93.6446,253.6273
30.75,46.75,346.0374,93.6638,252.3736
30.75,47.25,345.5232,93.7102,251.8130
30.75,47.75,344.1187,94.4088,249.7099
30.75,48.25,344.3286,93.1742,251.1544
30.75,48.75,342.4867,92.3391,250.1476
30.75,49.25,341.4071,92.3042,249.1029
30.75,49.75,342.6104,93.5688,249.0416
30.75,50.25,335.8651,93.2788,242.5863
30.75,50.75,335.5980,91.8388,243.7592
30.75,51.25,338.2989,95.6824,242.6165
30.75,51.75,337.3942,96.4788,240.9154
30.75,52.25,336.0645,92.5046,243.5599
30.75,52.75,334.3672,93.0933,241.2739
30.75,53.25,333.3693,93.9461,239.4232
30.75,53.75,332.0536,95.0612,236.9924
30.75,54.25,332.0526,93.5704,238.4822
30.75,54.75,330.5169,93.5750,236.9419
30.75,55.25,328.4463,92.0556,236.3907
30.75,55.75,327.6874,92.3662,235.3212
30.75,56.25,327.3001,92.6982,234.6019
30.75,56.75,325.0099,91.4928,233.5171
30.75,57.25,323.0215,93.8815,229.1400
30.75,57.75,320.1066,89.9511,230.1555
30.75,58.25,319.9606,90.7430,229.2176
30.75,58.75,318.8705,90.1285,228.7420
30.75,59.25,318.1774,90.1591,228.0183
30.75,59.75,325.1931,89.6880,235.5051
30.75,60.25,319.2365,89.4710,229.7655
30.75,60.75,318.9173,89.2903,229.6270
30.75,61.25,317.6360,88.4573,229.1787
30.75,61.75,316.1145,88.2286,227.8859
30.75,62.25,315.4142,88.7809,226.6333
30.75,62.75,315.9359,88.8520,227.0839
30.75,63.25,311.1198,87.3280,223.7918
30.75,63.75,312.3840,87.0047,225.3793
30.75,64.25,310.5922,86.7282,223.8640
30.75,64.75,309.2755,85.3372,223.9383
30.75,65.25,307.6537,85.7167,221.9370
30.75,65.75,304.2761,85.5223,218.7538
30.75,66.25,303.3452,85.6554,217.6898
30.75,66.75,299.4274,84.9940,214.4334
30.75,67.25,295.4312,84.5861,210.8451
30.75,67.75,293.2538,84.5104,208.7434
30.75,68.25,295.0385,84.7399,210.2986
30.75,68.75,289.7049,83.7970,205.9079
30.75,69.25,289.9285,83.8255,206.1030
30.75,69.75,291.2104,83.9746,207.2358
30.75,70.25,283.4114,82.2981,201.1133
30.75,70.75,285.2470,84.1836,201.0634
30.75,71.25,282.9711,82.7420,200.2291
30.75,71.75,283.4593,82.7214,200.7379
30.75,72.25,282.3019,82.3455,199.9564
30.75,72.75,280.9181,81.5133,199.4048
30.75,73.25,273.8831,78.2379,195.6452
30.75,73.75,270.6127,80.3580,190.2547
30.75,74.25,274.0830,80.9045,193.1785
30.75,74.75,279.7921,83.4843,196.3078
30.75,75.25,242.6594,73.8711,168.7883
30.75,75.75,263.5644,77.4605,186.1039
30.75,76.25,260.4333,77.8092,182.6241
30.75,76.75,260.9725,78.4394,182.5331
30.75,77.25,273.3178,79.7139,193.6039
30.75,77.75,231.2191,72.8689,158.3502
30.75,78.25,239.7420,71.9790,167.7630
30.75,78.75,246.7574,73.0956,173.6618
30.75,79.25,264.9120,77.7309,187.1811
30.75,79.75,233.5989,70.3999,163.1990
30.75,80.25,240.1895,74.8013,165.3882
30.75,80.75,220.1960,68.1742,152.0218
30.75,81.25,238.1568,69.8635,168.2933
30.75,81.75,255.6496,75.5009,180.1487
30.75,82.25,203.9298,66.7269,137.2029
30.75,82.75,183.2267,56.5434,126.6833
30.75,83.25,211.1401,64.6636,146.4765
30.75,83.75,218.6098,67.1273,151.4825
30.75,84.25,178.6497,55.4846,123.1651
30.75,84.75,200.4268,63.5900,136.8368
30.75,85.25,208.9093,65.3354,143.5739
30.75,85.75,236.8264,74.6223,162.2041
30.75,86.25,120.7688,67.3809,53.3879
30.75,86.75,133.2329,59.6664,73.5665
30.75,87.25,134.6545,60.4846,74.1699
30.75,87.75,74.5658,45.8841,28.6817
30.75,88.25,113.2709,42.0940,71.1769
30.75,88.75,115.2279,44.9607,70.2672
30.75,89.25,139.1082,46.6410,92.4672
30.75,89.75,182.5940,57.7629,124.8311
31.25,-89.75,128.6745,70.9518,57.7227
31.25,-89.25,79.3998,55.0656,24.3342
31.25,-88.75,141.7453,66.1928,75.5525
31.25,-88.25,53.0918,37.9616,15.1302
31.25,-87.75,49.2967,39.9697,9.3270
31.25,-87.25,44.5509,60.9197,-16.3688
31.25,-86.75,39.5662,68.6087,-29.0425
31.25,-86.25,41.9659,70.4396,-28.4737
31.25,-85.75,67.3373,182.4365,-115.0992
31.25,-85.25,226.1256,106.2845,119.8411
31.25,-84.75,187.0557,65.3324,121.7233
31.25,-84.25,217.0312,69.5108,147.5204
31.25,-83.75,254.8561,75.3065,179.5496
31.25,-83.25,275.3545,80.1884,195.1661
31.25,-82.75,159.3090,62.5226,96.7864
31.25,-82.25,178.9852,64.6141,114.3711
31.25,-81.75,239.6884,76.1920,163.4964
31.25,-81.25,203.1334,68.7080,134.4254
31.25,-80.75,191.8250,66.0001,125.8249
31.25,-80.25,256.7128,70.5657,186.1471
31.25,-79.75,214.4225,73.1076,141.3149
31.25,-79.25,254.9132,78.9833,175.9299
31.25,-78.75,246.9435,77.7020,169.2415
31.25,-78.25,243.6646,73.0149,170.6497
31.25,-77.75,235.2432,72.9637,162.2795
31.25,-77.25,231.9601,71.1290,160.8311
31.25,-76.75,277.4200,81.5282,195.8918
31.25,-76.25,248.1135,74.8811,173.2324
31.25,-75.75,266.6712,77.5739,189.0973
31.25,-75.25,251.3182,78.0575,173.2607
31.25,-74.75,266.2832,82.2504,184.0328
31.25,-74.25,246.1185,76.0189,170.0996
31.25,-73.75,267.6960,81.8210,185.8750
31.25,-73.25,280.5504,84.1116,196.4388
31.25,-72.75,295.3747,87.6602,207.7145
31.25,-72.25,258.1650,80.2771,177.8879
31.25,-71.75,292.3461,85.0710,207.2751
31.25,-71.25,281.8699,82.2180,199.6519
31.25,-70.75,279.9800,81.9437,198.0363
31.25,-70.25,282.8950,82.6034,200.2916
31.25,-69.75,283.9243,83.9852,199.9391
31.25,-69.25,281.6288,83.5371,198.0917
31.25,-68.75,280.8225,84.0075,196.8150
31.25,-68.25,282.8097,82.9557,199.8540
31.25,-67.75,292.3252,84.3889,207.9363
31.25,-67.25,295.0029,84.1854,210.8175
31.25,-66.75,295.3988,85.5448,209.8540
31.25,-66.25,300.0730,86.8257,213.2473
31.25,-65.75,299.8372,86.5360,213.3012
31.25,-65.25,297.3993,85.3080,212.0913
31.25,-64.75,318.4342,90.7227,227.7115
31.25,-64.25,314.8026,90.0972,224.7054
31.25,-63.75,302.6698,86.4572,216.2126
31.25,-63.25,315.2160,87.4805,227.7355
31.25,-62.75,274.3362,80.3185,194.0177
31.25,-62.25,294.0809,85.2377,208.8432
31.25,-61.75,329.5611,92.2642,237.2969
31.25,-61.25,313.7296,89.1637,224.5659
31.25,-60.75,312.5181,89.0329,223.4852
31.25,-60.25,313.1898,89.0481,224.1417
31.25,-59.75,313.4241,89.1534,224.2707
31.25,-59.25,314.9673,92.1042,222.8631
31.25,-58.75,313.0385,89.7400,223.2985
31.25,-58.25,322.1920,90.9416,231.2504
31.25,-57.75,316.5903,89.1603,227.4300
31.25,-57.25,328.9202,91.8186,237.1016
31.25,-56.75,314.8164,88.2973,226.5191
31.25,-56.25,338.9339,93.1122,245.8217
31.25,-55.75,334.5446,91.0484,243.4962
31.25,-55.25,330.5183,91.9739,238.5444
31.25,-54.75,325.6782,90.3745,235.3037
31.25,-54.25,333.3380,92.6037,240.7343
31.25,-53.75,326.2933,89.6924,236.6009
31.25,-53.25,334.7662,90.5049,244.2613
31.25,-52.75,340.0436,95.2480,244.7956
31.25,-52.25,321.7620,90.9105,230.8515
31.25,-51.75,352.9432,95.8726,257.0706
31.25,-51.25,343.5945,94.9376,248.6569
31.25,-50.75,338.5456,92.6455,245.9001
31.25,-50.25,338.2059,93.2125,244.9934
31.25,-49.75,323.5319,89.7115,233.8204
31.25,-49.25,331.4540,92.8682,238.5858
31.25,-48.75,347.4495,94.5369,252.9126
31.25,-48.25,342.3516,94.9272,247.4244
31.25,-47.75,340.7285,93.8415,246.8870
31.25,-47.25,354.6220,96.4718,258.1502
31.25,-46.75,335.5686,93.8780,241.6906
31.25,-46.25,343.3738,94.5585,248.8153
31.25,-45.75,346.0081,95.9539,250.0542
31.25,-45.25,346.6254,95.2968,251.3286
31.25,-44.75,348.2632,95.5739,252.6893
31.25,-44.25,349.8725,96.2003,253.6722
31.25,-43.75,349.8099,96.4544,253.3555
31.25,-43.25,350.9379,95.8497,255.0882
31.25,-42.75,354.4388,97.2976,257.1412
31.25,-42.25,353.3868,97.2084,256.1784
31.25,-41.75,354.0811,96.4978,257.5833
31.25,-41.25,356.6882,96.7022,259.9860
31.25,-40.75,358.0808,96.5568,261.5240
