crater_id,lat,lon,diam_km,diam_major_km,diam_minor_km,eccentricity,ellipticity,rim_arc_fraction
05-1-001410,-51.506,-12.729,15.0188,15.143,14.8899,0.182073,1.017,0.8077
05-1-001411,-51.679,-12.825,8.18168,8.20806,7.53454,0.39671,1.08939,0.659608
05-1-001412,-51.3373,-11.634,20.7481,21.7261,19.796,0.412043,1.0975,0.888998
05-1-001415,-51.3062,-10.115,16.9725,17.8886,12.879,0.694022,1.38898,0.680398
05-1-001416,-51.3347,-8.768,8.27342,8.4991,7.79005,0.399868,1.09102,0.783133
05-1-001417,-51.7188,-9.397,48.1707,48.7338,43.2857,0.459442,1.12586,0.533403
05-1-001418,-52.4971,-10.089,14.5624,15.1532,13.9526,0.390113,1.08605,1
05-1-001420,-51.9242,-5.973,14.7988,15.0156,14.3737,0.289249,1.04465,0.809694
05-1-001421,-52.4404,-6.309,11.2311,12.2663,9.15621,0.665442,1.33968,0.785406
05-1-001422,-51.7148,-5.647,17.2126,17.4923,15.3177,0.482883,1.14196,0.692035
05-1-001423,-51.4283,-4.228,15.4295,15.9281,14.3915,0.428519,1.10677,0.797881
05-1-001424,-51.6386,-0.785,8.97644,9.44073,8.63017,0.405394,1.09392,0.783532
05-1-001435,-53.1097,-1.477,8.03045,8.27096,7.6587,0.377585,1.07994,0.840291
05-1-001436,-52.9374,-3.373,10.1847,11.2957,9.54747,0.534397,1.1831,0.765115
05-1-001445,-53.3476,-4.299,23.1706,25.924,22.5546,0.493007,1.14939,0.745805
05-1-001446,-53.5305,-3.696,14.1516,14.2055,12.7589,0.439657,1.11338,0.647241
05-1-001455,-52.5007,-14.465,9.27428,9.68531,8.87155,0.401225,1.09173,0.81936
05-1-001460,-52.1126,-18.306,8.69898,8.52974,7.07217,0.559072,1.2061,0.663028
05-1-001461,-53.4757,-19.103,31.6689,33.0184,30.1625,0.406826,1.09468,1
05-1-001462,-52.9235,-20.795,46.2857,48.4719,42.951,0.46349,1.12854,0.646467
05-1-001463,-52.9475,-24.138,28.8069,29.3731,28.1842,0.281631,1.04218,1
05-1-001465,-52.4017,-25.493,27.8502,28.9403,27.2326,0.338437,1.06271,0.680255
05-1-001467,-53.0363,-31.681,19.5374,19.5891,19.4837,0.10362,1.00541,0.795287
05-1-001468,-53.5068,-31.278,15.0768,15.8479,14.3041,0.430513,1.10793,0.829472
05-1-001469,-53.8798,-32.356,18.9544,18.9539,14.2661,0.658395,1.3286,0.659398
05-1-001470,-53.4963,-32.634,31.071,33.3307,25.9696,0.626838,1.28345,0.598394
05-1-001471,-53.4254,-33.793,8.3173,8.48128,8.16035,0.272484,1.03933,1
05-1-001472,-53.5417,-34.538,8.2233,9.00427,7.35481,0.576903,1.22427,0.796201
05-1-001473,-53.3489,-34.93,10.6654,10.8128,10.4978,0.239603,1.03,1
05-1-001474,-52.4178,-35.573,9.59807,10.3864,8.85491,0.522648,1.17295,1
05-1-001475,-52.1574,-36.318,12.1946,12.5112,11.0048,0.475724,1.13689,0.710224
05-1-001482,-52.3892,-65.098,10.1222,12.0026,8.26188,0.725387,1.45277,1
05-1-001483,-52.4738,-65.868,8.29253,8.65776,7.91396,0.405514,1.09399,0.972768
05-1-001485,-52.6196,-71.769,14.0765,14.527,11.2043,0.6365,1.29655,0.403935
05-1-001486,-52.7695,-71.493,14.4376,16.2941,13.295,0.578133,1.22558,0.550147
05-1-001487,-52.9454,-71.651,9.35803,9.47918,7.78651,0.570306,1.21739,0.667894
05-1-001488,-52.8676,-75.062,8.10742,9.18062,7.35832,0.597987,1.24765,0.838494
05-1-001490,-52.9551,-79.849,8.86204,9.00035,8.28835,0.389817,1.0859,0.713607
05-1-001492,-52.6854,-80.906,12.4945,13.0523,11.7896,0.429098,1.1071,0.837596
05-1-001494,-52.1836,-83.101,13.8179,14.0702,13.7342,0.217235,1.02446,0.749088
05-1-001499,-54.022,-88.768,9.24889,10.0726,8.75694,0.49414,1.15024,0.783453
05-1-001503,-54.2889,-86.456,8.28397,8.41406,8.11132,0.26583,1.03732,0.859287
05-1-001504,-53.5144,-85.85,11.5385,12.1133,11.4309,0.330896,1.0597,0.729453
05-1-001506,-53.8455,-85.823,18.056,18.953,17.3202,0.406049,1.09427,0.908939
05-1-001507,-53.5664,-83.041,13.0351,13.0487,13.0115,0.075407,1.00286,0.977426
05-1-001508,-54.4381,-78.893,36.3339,37.4199,35.1385,0.343826,1.06492,0.993776
05-1-001510,-53.4714,-77.381,14.9902,15.4846,14.3119,0.381752,1.08194,0.855892
05-1-001519,-53.8752,-71.514,12.1103,12.3576,11.8431,0.285549,1.04344,1
05-1-001520,-53.5766,-70.954,9.74754,10.2388,9.63841,0.337393,1.06229,0.730656
05-1-001521,-53.9839,-69.654,17.9033,20.2437,15.4111,0.648427,1.31358,0.959533
05-1-001525,-54.0522,-62.883,21.6574,22.3228,21.0357,0.334647,1.06118,0.955372
05-1-001527,-53.9202,-59.385,8.6175,8.81483,8.39602,0.304575,1.04988,0.874399
05-1-001530,-53.7915,-51.872,8.45733,9.19633,7.99613,0.493948,1.1501,0.845983
05-1-001531,-54.069,-51.418,10.84,11.3373,10.2263,0.431723,1.10864,0.851693
05-1-001532,-54.5958,-51.795,19.1192,19.175,19.0496,0.114152,1.00658,0.849612
05-1-001533,-54.3616,-50.843,14.4774,15.0026,13.4107,0.448289,1.11871,0.797681
05-1-001536,-54.22,-37.528,10.5734,10.997,10.1373,0.387608,1.08481,1
05-1-001537,-53.4642,-30.659,8.28731,8.66584,7.83884,0.42633,1.1055,0.82974
05-1-001538,-53.491,-28.703,19.0412,19.697,18.1569,0.387644,1.08482,0.918422
05-1-001541,-53.9354,-23.722,11.6383,12.6921,10.5042,0.561296,1.20829,0.937804
05-1-001542,-53.3247,-22.705,8.32275,8.48303,8.14863,0.278004,1.04104,1
05-1-001543,-53.857,-22.813,11.1012,11.4217,10.9268,0.291177,1.04529,0.764117
05-1-001544,-54.5798,-23.601,8.54368,8.7766,8.09722,0.385779,1.0839,0.718222
05-1-001545,-54.372,-22.897,25.9718,32.1498,24.873,0.633604,1.29256,0.749271
05-1-001546,-54.1413,-20.467,8.28938,8.90054,7.61841,0.51706,1.16829,0.96324
05-1-001548,-54.5234,-16.704,13.5253,14.6193,12.4105,0.528537,1.17798,0.700618
05-1-001549,-54.257,-16.88,14.3352,15.1031,13.9452,0.384011,1.08304,0.809694
05-1-001553,-53.5776,-14.184,12.3502,12.6321,11.1931,0.463531,1.12857,0.738458
05-1-001555,-54.4029,-13.323,10.847,11.9224,10.1705,0.521815,1.17225,0.83085
05-1-001557,-54.1957,-11.975,9.44543,9.80234,8.94123,0.409851,1.09631,0.678942
05-1-001558,-54.11,-12.117,8.90982,8.95861,8.62841,0.268997,1.03827,0.721497
05-1-001561,-54.4762,-8.632,11.5021,11.7752,11.2228,0.302693,1.04922,1
05-1-001562,-53.4787,-8.208,9.88409,10.5714,8.79351,0.55504,1.20218,0.776451
05-1-001565,-54.1468,-6.677,12.8654,13.4471,12.6912,0.330551,1.05956,0.75895
05-1-001568,-54.209,-2.113,26.8325,28.665,24.8213,0.500203,1.15486,0.948121
05-1-001569,-53.6364,-1.447,10.7686,11.1835,10.3572,0.377231,1.07977,1
05-1-001570,-54.0485,-0.445,51.8466,54.3434,50.3673,0.375469,1.07894,0.550085
05-1-001572,-54.9988,-2.896,46.0122,46.5771,45.6203,0.201647,1.02097,0.843271
05-1-001573,-54.8252,-5.161,14.9794,16.3999,13.5945,0.559337,1.20636,0.740464
05-1-001576,-54.984,-6.343,16.1845,17.0274,12.6936,0.666526,1.34141,0.729612
05-1-001577,-54.773,-6.446,9.37384,9.6382,8.82541,0.401932,1.0921,0.682893
05-1-001579,-54.8572,-10.461,11.8498,12.2424,11.4413,0.355802,1.07002,1
05-1-001580,-56.1507,-10.196,50.8617,52.1498,49.5003,0.314694,1.05353,0.993356
05-1-001581,-58.5399,-14.614,221.213,222.945,217.769,0.214237,1.02377,0.7225
05-1-001582,-54.6674,-14.323,15.4081,15.522,14.8314,0.294954,1.04656,0.75774
05-1-001583,-54.807,-19.598,12.0104,12.8704,9.66459,0.660394,1.3317,0.726748
05-1-001584,-55.0417,-19.108,8.76267,9.41598,8.413,0.449102,1.11922,0.799225
05-1-001586,-54.8466,-21.575,11.8355,12.0365,11.3954,0.322008,1.05626,0.798645
05-1-001587,-54.1939,-22.232,55.7124,59.9731,54.2744,0.425458,1.105,0.379342
05-1-001591,-55.0177,-23.78,9.74562,10.5696,9.8251,0.368663,1.07577,0.643935
05-1-001594,-54.9588,-25.595,14.5485,14.8048,13.0554,0.471557,1.134,0.738503
05-1-001596,-55.3449,-27.518,24.2757,25.2731,22.5783,0.449315,1.11935,0.802161
05-1-001599,-54.7611,-30.196,10.5686,10.9097,10.1671,0.36264,1.07304,0.98551
05-1-001600,-54.5839,-29.877,8.65262,9.02628,8.51235,0.332614,1.06037,0.739977
05-1-001601,-55.5033,-31.517,26.6211,27.1624,25.8929,0.302144,1.04903,0.912015
05-1-001602,-54.9602,-32.299,18.2256,41.001,20.9515,0.85958,1.95694,0.677362
05-1-001603,-54.4394,-32.829,18.9676,22.0443,17.539,0.605787,1.25687,0.552053
05-1-001604,-54.9973,-35.046,28.7635,29.869,27.7634,0.368806,1.07584,0.615228
05-1-001607,-54.6887,-36.285,20.2734,20.7872,19.6346,0.328358,1.0587,0.849149
05-1-001609,-54.9487,-40.391,21.3891,21.7578,20.9562,0.268937,1.03825,0.932893
05-1-001610,-54.5377,-42.099,11.544,11.6189,11.4093,0.189067,1.01837,0.871839
05-1-001612,-55.4857,-47.684,10.55,10.6234,10.3944,0.2065,1.02203,0.82958
05-1-001614,-55.0862,-49.357,8.46949,9.26723,7.7073,0.555267,1.2024,0.897655
05-1-001615,-54.9597,-50.133,8.11602,9.3745,6.40084,0.730612,1.46457,0.860038
05-1-001616,-55.3822,-49.286,44.8036,45.1918,44.7257,0.143243,1.01042,0.699344
05-1-001617,-56.0239,-47.492,8.72338,9.1012,7.68128,0.536367,1.18486,0.748969
05-1-001618,-56.0345,-49.747,9.6498,10.4295,8.67171,0.555582,1.2027,0.697936
05-1-001625,-56.0572,-47.851,9.52334,9.9799,8.9736,0.437606,1.11214,1
05-1-001627,-54.9543,-51.428,11.57,12.6183,10.3669,0.570101,1.21717,0.760751
05-1-001630,-54.7392,-57.584,25.191,28.5171,22.1618,0.629328,1.28677,0.979768
05-1-001632,-54.8321,-60.884,9.99476,10.1562,9.76413,0.275173,1.04016,0.813164
05-1-001634,-55.4658,-60.562,10.9913,11.6816,10.0086,0.515677,1.16716,0.864374
05-1-001637,-55.3784,-69.854,9.42342,9.7229,8.68535,0.449484,1.11946,0.770054
05-1-001639,-55.2007,-77.886,16.6668,18.478,14.5801,0.614328,1.26735,0.899837
05-1-001640,-55.2349,-80.587,9.12375,10.7427,7.4657,0.719053,1.43894,1
05-1-001643,-55.0488,-82.823,12.0663,12.3439,11.7775,0.29945,1.04809,1
05-1-001644,-55.315,-82.367,10.492,11.1142,10.0692,0.423335,1.10379,0.881008
05-1-001646,-54.9776,-83.918,8.99423,9.13202,8.83407,0.253358,1.03373,1
05-1-001650,-54.8354,-86.857,8.56853,8.82882,8.27395,0.348921,1.06706,0.913635
05-1-001652,-55.9846,-89.252,19.2927,19.137,17.3866,0.417816,1.10068,0.653503
05-1-001653,-56.0119,-88.152,19.5935,21.6719,17.9074,0.563236,1.21022,0.869789
05-1-001661,-56.2401,-86.054,9.1609,11.1977,8.6843,0.631293,1.28942,0.726028
05-1-001663,-55.8968,-84.73,9.91717,10.2342,9.61927,0.341414,1.06393,0.986703
05-1-001667,-56.551,-84.289,15.9904,16.6628,14.9841,0.437428,1.11203,0.801809
05-1-001674,-55.9449,-79.233,12.9442,13.3297,12.409,0.365191,1.07419,0.855648
05-1-001676,-56.3253,-78.82,13.5183,13.9458,11.6027,0.5548,1.20195,0.672759
05-1-001677,-56.541,-79.014,14.3375,15.1319,13.2223,0.486279,1.14442,0.712675
05-1-001678,-56.3391,-78.148,9.83191,10.663,9.88123,0.375836,1.07911,0.659981
05-1-001679,-56.1934,-77.986,11.2626,11.6983,10.2173,0.48701,1.14496,0.704976
05-1-001680,-56.2496,-76.353,11.5444,11.6981,11.3609,0.238378,1.02968,1
05-1-001681,-56.7159,-70.351,8.96718,9.44151,8.38487,0.459677,1.12602,1
05-1-001682,-56.4718,-71.035,9.0862,9.34036,8.84349,0.321811,1.05618,1
05-1-001683,-55.9232,-69.907,12.2544,12.3586,11.9582,0.252462,1.03348,0.710849
05-1-001685,-55.994,-67.524,14.55,15.3197,12.2173,0.603339,1.25394,0.75718
05-1-001687,-55.89,-67.295,11.2203,11.6242,8.88439,0.644858,1.30838,0.68527
05-1-001688,-56.3001,-65.98,12.1112,12.7504,11.1115,0.490468,1.1475,0.810128
05-1-001691,-56.6855,-63.614,10.1561,10.6778,9.9362,0.366167,1.07463,0.811539
05-1-001692,-56.4017,-64.705,10.4474,11.2323,9.50805,0.532402,1.18135,0.814089
05-1-001693,-55.9277,-59.931,9.96434,10.349,9.75436,0.334097,1.06096,0.799227
05-1-001694,-55.6639,-60.157,9.47464,10.1259,8.96389,0.465127,1.12963,0.920558
05-1-001696,-56.5482,-60.87,8.09691,8.26144,7.93367,0.278882,1.04131,1
05-1-001698,-55.4216,-57.658,33.417,33.8999,32.2126,0.311556,1.05238,0.790736
05-1-001700,-56.4093,-55.53,13.6083,13.8744,12.4857,0.436072,1.11122,0.734933
05-1-001702,-55.7827,-55.489,17.3215,17.7262,16.8781,0.305621,1.05025,0.69775
05-1-001706,-56.609,-36.803,44.1889,45.3035,43.0155,0.313778,1.05319,1
05-1-001707,-56.4253,-33.81,46.782,47.92,45.4752,0.315328,1.05376,0.959767
05-1-001709,-56.2276,-30.348,12.9523,13.3037,12.2169,0.395867,1.08896,0.754771
05-1-001710,-56.5605,-30.592,13.935,14.4061,13.4901,0.350879,1.0679,1
05-1-001711,-56.6422,-30.984,29.2025,31.1592,28.3827,0.412646,1.09783,0.789676
05-1-001713,-56.2064,-28.406,9.58918,10.0741,9.39117,0.36193,1.07273,0.739965
05-1-001714,-56.4405,-29.714,9.65463,10.0519,9.42661,0.34718,1.06633,0.792805
05-1-001715,-55.7295,-28.804,28.4688,28.5315,27.4477,0.273,1.03949,0.283288
05-1-001716,-56.3476,-27.453,8.28427,8.95642,7.47151,0.551451,1.19874,0.940802
05-1-001717,-55.9147,-23.946,9.43149,9.72582,9.11291,0.349382,1.06726,0.888623
05-1-001718,-55.6291,-24.509,17.6107,18.5315,15.6824,0.532773,1.18167,0.78252
05-1-001720,-55.717,-21.178,11.3499,12.0602,10.7226,0.457739,1.12475,0.98848
05-1-001721,-56.2746,-19.105,8.41805,8.70821,8.12285,0.360445,1.07206,1
05-1-001725,-56.1698,-6.928,8.16872,9.03652,7.23034,0.599834,1.24981,0.810423
05-1-001726,-55.6133,-6.699,13.9247,15.1786,12.3964,0.577057,1.22443,0.678544
05-1-001727,-55.8873,-3.128,10.0526,10.1613,9.91898,0.217093,1.02443,0.886974
05-1-001728,-56.3848,-2.453,26.6761,27.4494,25.7902,0.342397,1.06433,1
05-1-001729,-56.7269,-4.891,22.8088,23.6308,21.9764,0.367589,1.07528,0.820869
05-1-001730,-56.9093,-0.773,9.46856,9.91916,8.2272,0.558618,1.20565,0.730047
05-1-001731,-57.561,-0.189,53.0012,55.5103,49.5904,0.449354,1.11938,0.86359
05-1-001733,-56.937,-7.555,10.9914,11.5734,10.7925,0.361105,1.07236,0.773617
05-1-001734,-57.2897,-12.873,9.06143,9.28503,8.81386,0.314509,1.05346,0.971826
05-1-001735,-57.7248,-14.217,20.6486,21.5229,19.7854,0.393623,1.08782,1
05-1-001736,-57.568,-16.496,12.1907,12.402,11.9428,0.269604,1.03845,1
05-1-001738,-57.5682,-23.174,10.1654,10.5539,9.91365,0.34299,1.06458,0.784717
05-1-001739,-56.8689,-25.113,26.986,35.597,26.6204,0.663892,1.3372,0.722247
05-1-001740,-57.0282,-29.638,12.8628,13.0782,12.6495,0.25396,1.0339,0.846597
05-1-001742,-57.8083,-29.965,56.2441,58.1686,52.717,0.422679,1.10341,0.503551
05-1-001745,-56.958,-42.395,10.3815,10.9353,9.81028,0.441785,1.11468,1
05-1-001748,-57.4391,-45.859,12.9833,13.2958,12.7354,0.287262,1.044,0.737983
05-1-001749,-57.2733,-47.03,8.37899,8.64973,8.18447,0.32355,1.05685,0.833966
05-1-001750,-57.8585,-46.1,13.8985,16.1506,13.3322,0.564407,1.21139,0.723935
05-1-001751,-57.6922,-46.322,11.3442,12.0348,9.60188,0.602868,1.25338,0.758886
05-1-001753,-57.7421,-55.943,34.7672,36.5619,33.5501,0.397447,1.08977,0.855403
05-1-001754,-57.4915,-57.007,10.5481,10.9146,10.0809,0.383304,1.08269,0.743807
05-1-001756,-57.2012,-60.374,8.00155,8.27977,7.74297,0.354207,1.06933,0.835329
05-1-001758,-56.7831,-60.821,8.46135,8.86726,7.88092,0.458361,1.12516,0.82354
05-1-001759,-56.8359,-62.549,9.54634,9.75535,9.33363,0.290846,1.04518,1
05-1-001763,-57.0187,-64.833,9.49539,9.92409,9.05696,0.4088,1.09574,0.552946
05-1-001764,-57.6546,-64.625,11.1233,11.3822,10.9217,0.281543,1.04216,0.773293
05-1-001765,-57.5631,-65.433,19.2161,20.888,17.7666,0.525868,1.17569,0.958363
05-1-001769,-57.1024,-71.465,10.2042,11.2118,9.62934,0.512216,1.16434,0.661958
05-1-001770,-57.0074,-71.704,10.8046,10.9002,8.32926,0.645051,1.30866,0.682042
05-1-001771,-57.0038,-74.132,8.36143,9.34986,7.32818,0.621045,1.27588,1
05-1-001773,-57.0222,-78.669,9.21104,11.8616,7.79875,0.753473,1.52096,0.820304
05-1-001782,-57.5183,-88.439,17.0172,17.3341,16.6675,0.274667,1.04,1
05-1-001789,-58.0906,-83.898,19.3788,20.3738,18.2339,0.446129,1.11736,1
05-1-001793,-57.7974,-81.114,8.69171,9.31721,8.19724,0.475354,1.13663,0.91164
05-1-001797,-58.4254,-78.134,13.0223,13.3024,12.7406,0.287545,1.0441,1
05-1-001800,-58.5808,-77.117,14.6055,15.9775,13.9511,0.487408,1.14525,0.810641
05-1-001802,-58.6272,-73.938,87.8175,89.5521,86.1066,0.274714,1.04001,0.843703
05-1-001806,-58.5098,-69.926,11.9825,12.8218,11.1569,0.492784,1.14922,0.718497
05-1-001807,-57.9367,-69.05,13.2594,14.3041,12.9322,0.427331,1.10608,0.750239
05-1-001808,-58.3696,-68.447,22.8902,23.6803,22.0218,0.367654,1.07531,1
05-1-001810,-58.153,-63.812,14.3262,14.7028,13.843,0.33695,1.06211,0.746189
05-1-001811,-57.9946,-61.485,11.7415,11.9947,11.202,0.357491,1.07076,0.796604
05-1-001812,-58.7425,-59.031,9.1232,9.35376,8.36164,0.448199,1.11865,0.755407
05-1-001814,-58.9832,-48.782,67.1293,68.7945,65.3865,0.310843,1.05212,0.992902
05-1-001819,-58.144,-42.486,8.18997,8.49605,7.63981,0.437499,1.11208,0.773796
05-1-001820,-58.1361,-41.945,13.1569,13.3955,11.7059,0.486157,1.14433,0.676986
05-1-001822,-58.3797,-41.163,15.2718,15.9897,14.5486,0.414886,1.09905,0.891187
05-1-001823,-57.8226,-39.544,9.70625,10.0408,9.37681,0.35762,1.07082,1
05-1-001825,-58.3906,-39.313,35.1952,35.6172,34.8312,0.208924,1.02257,0.756577
05-1-001826,-58.7133,-37.996,14.2931,15.8308,12.8296,0.585845,1.23392,1
05-1-001827,-58.3249,-35.828,8.90752,9.36472,8.43395,0.434629,1.11036,1
05-1-001831,-58.2106,-30.827,16.0396,16.8458,15.2237,0.428137,1.10655,1
05-1-001832,-58.6346,-29.5,8.81359,9.51971,8.13418,0.519523,1.17033,0.817753
05-1-001836,-58.2426,-23.471,9.324,9.42242,8.88444,0.333062,1.06055,0.732424
05-1-001840,-58.7616,-21.187,18.779,19.0206,18.3471,0.263752,1.03671,0.708263
05-1-001841,-58.8029,-21.526,17.3428,20.6839,15.9352,0.637542,1.298,0.674413
05-1-001842,-58.1703,-18.163,11.9996,12.3135,11.7179,0.307239,1.05083,0.912746
05-1-001845,-58.8236,-12.415,28.1313,28.6738,27.5903,0.272304,1.03927,1
05-1-001846,-58.2006,-7.283,8.30434,8.54797,7.97715,0.359302,1.07156,0.868748
05-1-001847,-58.9916,-0.144,8.02881,8.07149,7.75866,0.275703,1.04032,0.552756
05-1-001848,-59.5435,-2.012,8.07641,8.14774,7.9958,0.192216,1.019,0.976929
05-1-001860,-59.1229,-25.368,8.42219,8.6108,8.25939,0.282764,1.04255,1
05-1-001866,-59.6761,-28.078,9.70263,10.9425,8.59818,0.618532,1.27265,1
05-1-001867,-59.7624,-28.813,10.2856,11.5933,9.35228,0.59097,1.23963,0.89222
05-1-001870,-59.6975,-33.548,28.2988,28.8476,27.5245,0.299386,1.04807,0.995907
05-1-001871,-58.926,-42.278,13.5699,14.4543,12.86,0.456551,1.12398,0.903075
05-1-001872,-59.6184,-42.12,9.92754,10.0841,9.76148,0.250911,1.03305,1
05-1-001873,-58.8251,-41.478,37.8987,38.1585,37.3703,0.202197,1.02109,0.542853
05-1-001877,-59.3107,-52.305,11.7002,11.8954,11.0314,0.374166,1.07833,0.752863
05-1-001878,-58.8296,-53.942,11.3511,12.2589,9.56086,0.625892,1.2822,0.801347
05-1-001880,-59.0672,-55.198,9.5582,9.80091,8.15809,0.554205,1.20137,0.699954
05-1-001881,-58.7935,-57.753,8.1591,8.41202,7.83479,0.364049,1.07368,0.940578
05-1-001882,-59.2152,-57.851,11.6517,12.3762,11.268,0.413608,1.09835,0.826462
05-1-001883,-59.2762,-60.161,22.9908,23.5876,19.6858,0.550882,1.1982,0.706992
05-1-001884,-59.2408,-61.22,10.8473,12.1257,9.58943,0.612028,1.26448,0.97684
05-1-001885,-59.6533,-62.531,13.1541,13.3995,12.4038,0.378274,1.08027,0.771544
05-1-001887,-59.051,-63.705,8.38904,9.24537,7.10484,0.63988,1.30128,0.817414
05-1-001888,-58.8853,-66.013,17.2665,18.2741,16.4679,0.433482,1.10968,0.713621
05-1-001889,-58.8438,-67.805,12.356,12.9684,12.0308,0.373325,1.07793,0.819709
05-1-001890,-59.0528,-68.963,16.6508,18.1967,15.0683,0.560613,1.20762,1
05-1-001894,-59.8486,-71.334,17.5201,18.0851,16.2187,0.442437,1.11508,0.772344
05-1-001896,-59.1271,-71.046,27.9827,30.1774,27.0674,0.442146,1.1149,0.693067
05-1-001905,-59.1338,-76.886,9.64204,10.3411,9.59376,0.373259,1.0779,0.714448
05-1-001906,-59.3768,-76.944,13.1733,13.461,12.7529,0.320072,1.05553,0.758946
05-1-001909,-59.6095,-78.808,8.98435,9.03835,8.90518,0.171028,1.01495,1
05-1-001910,-59.0708,-78.483,9.96324,10.1366,9.85416,0.234399,1.02866,0.703649
05-1-001911,-58.7937,-79.165,9.39433,10.3342,8.9765,0.495479,1.15125,0.777529
05-1-001913,-59.2598,-79.48,10.4874,10.9811,9.86521,0.439215,1.11311,0.870641
05-1-001914,-58.9308,-79.547,8.69292,8.96671,8.31524,0.374206,1.07835,0.692426
05-1-001919,-59.2995,-85.48,8.14346,8.44295,7.70736,0.408238,1.09544,0.829831
05-1-001925,-59.9155,-79.711,8.15848,8.35437,7.906,0.3232,1.05671,0.784857
05-1-001926,-59.415,-77.9,16.0346,20.9068,16.3803,0.621402,1.27634,0.653251
05-1-001928,-59.9,-69.358,16.1702,16.9391,13.8571,0.575145,1.22242,0.719707
05-1-001937,-59.378,-3.242,9.10818,9.38863,8.82941,0.339969,1.06334,0.864419
05-1-001938,-56.7485,-6.072,11.1242,10.9661,9.64838,0.475269,1.13657,0.63488
05-1-001939,-58.3201,-58.37,16.7399,16.8562,15.4567,0.398955,1.09055,0.700259
05-1-001940,-58.118,-59.713,48.0516,49.5031,46.4537,0.345554,1.06564,0.796506
05-1-001941,-58.9496,-62.394,9.48602,11.2645,9.01472,0.599629,1.24957,0.766524
05-1-001942,-54.5861,-72.244,14.0484,14.8761,11.8906,0.600917,1.25108,0.722075
05-1-001943,-55.1528,-71.18,8.24648,9.26121,7.99708,0.504345,1.15807,0.747097
05-1-001944,-55.0164,-73.211,15.094,15.8685,14.8177,0.357844,1.07091,0.744552
05-1-001945,-54.2282,-73.429,14.6713,15.0353,14.0406,0.357683,1.07084,0.821393
05-1-001946,-54.1799,-73.882,13.4674,13.8095,11.2109,0.583908,1.2318,0.67758
05-1-001947,-55.8278,-54.324,22.6273,26.3831,18.4959,0.713113,1.42643,0.683589
05-1-001948,-48.2734,-3.956,12.6816,13.4384,11.8802,0.467392,1.13116,0.736298
05-1-001965,-51.226,-19.569,10.6085,11.624,9.55107,0.569961,1.21703,1
05-1-001966,-48.504,-35.164,12.5013,12.8399,12.1127,0.331753,1.06003,0.854501
05-1-001967,-48.114,-86.029,15.2115,15.5261,14.7892,0.304407,1.04982,0.836344
05-1-001968,-44.8003,-89.016,21.4034,22.8667,19.9041,0.492274,1.14884,0.983926
05-1-001969,-45.6282,-85.712,29.8154,32.583,27.2507,0.548199,1.19567,1
05-1-001970,-46.4564,-76.814,17.1775,17.7636,16.1006,0.422466,1.10329,0.830656
05-1-001971,-45.3541,-73.948,20.6809,21.177,20.2648,0.290339,1.04502,0.747486
05-1-001972,-45.5379,-74.612,24.5988,25.1803,23.5484,0.354142,1.0693,0.792706
05-1-001974,-44.6454,-68.394,12.6448,12.8954,10.6185,0.567417,1.21443,0.715825
05-1-001975,-44.5874,-31.164,14.763,15.0189,14.4447,0.273874,1.03975,0.902739
05-1-001976,-44.4986,-29.249,13.302,13.7391,12.708,0.380078,1.08113,1
05-1-001977,-45.0666,-10.732,10.0867,10.6875,9.52478,0.453595,1.12207,1
05-1-001978,-34.5471,-54.133,26.1776,29.0544,24.8536,0.517944,1.16902,0.625123
05-1-001979,-34.0426,-38.467,9.68118,10.4159,9.38205,0.434358,1.1102,0.783842
05-1-001980,-19.8629,-69.258,128.689,133.152,124.249,0.359518,1.07165,0.821653
05-1-001981,-21.5673,-70.763,23.0234,23.3274,22.4076,0.27804,1.04105,0.805818
05-1-001982,-3.45234,-3.73,70.5422,71.5401,69.9178,0.211753,1.0232,0.748777
05-1-001983,-45.8501,-79.425,98.7518,107.687,90.0661,0.548163,1.19564,0.854045
05-1-001984,-6.01001,-0.138,11.3818,13.8415,10.6624,0.637657,1.29816,0.576922
05-1-001986,-35.7892,-4.251,62.4227,64.771,60.6731,0.350047,1.06754,0.799539
05-1-002178,-0.139798,-3.933,8.94257,9.06941,7.46481,0.567933,1.21496,0.306171
05-1-002192,0.157047,-4.572,34.8588,50.3716,36.5707,0.687676,1.37738,0.240491
05-1-002216,-1.09821,-5.112,11.219,11.6358,11.1003,0.299879,1.04824,0.29564
05-1-003590,-0.972792,-69.128,8.43352,8.56656,8.04635,0.343166,1.06465,0.76928
05-1-003701,-0.835854,-72.146,15.3163,15.7586,12.208,0.632342,1.29084,0.495199
05-1-003732,-0.198647,-73.535,8.41988,8.67156,8.23279,0.314065,1.0533,0.693535
05-1-004355,-1.15066,-87.762,10.9703,11.4452,10.3585,0.425294,1.1049,0.724412
05-1-006253,-2.19168,-30.781,8.35727,8.45618,8.24096,0.224175,1.02612,0.895288
05-1-008576,-2.49229,-28.139,9.12147,9.21995,9.008,0.213188,1.02353,1
